brand,model,condition,transmission,body_type,fuel_type,price,mileage_km,engine_cc,age,district,has_trim
22,CHR,3,3,4,4,12900000,135000,1200,8,1,1
5,Grace,3,0,5,4,10500000,87000,1500,10,4,1
5,City,3,1,5,4,2450000,200000,1500,27,17,1
12,C200,3,0,5,4,23000000,175000,1500,7,4,1
16,Seal,3,0,5,1,49500000,1500,0,1,4,1
11,2 Skyactive,3,0,2,4,7800000,48000,1500,10,4,0
3,Mira,2,0,2,4,6550000,2489,650,2,4,1
22,Aqua,3,0,2,2,9100000,124000,1500,12,4,0
22,Urban Cruiser,0,0,4,2,15975000,0,1500,0,4,1
15,Magnite,0,0,2,4,7975000,0,1000,0,4,1
22,Harrier,1,0,4,4,36800000,7000,2000,2,4,1
22,Aqua,2,0,2,2,12990000,15000,1500,2,4,1
8,Freelander,3,0,4,0,11500000,247000,2200,13,4,1
7,Other Model,0,0,2,4,11675000,0,1000,0,4,1
7,Other Model,0,0,2,4,10675000,0,1000,0,4,1
22,Prius,3,0,5,4,6390000,232000,1400,18,6,0
15,March,3,0,2,4,3100000,175000,990,26,10,1
6,Tucson,3,0,4,4,4990000,156000,2656,21,4,0
3,Thor,3,0,3,4,7850000,79248,990,8,4,0
5,Fit,3,0,2,2,8150000,143913,1490,11,4,1
1,318i,3,0,5,4,19950000,110000,1500,8,4,1
5,N-Box,1,0,2,4,9090000,345,650,1,4,0
22,Yaris,0,0,2,4,10200000,0,1000,1,4,1
5,Vezel,0,0,4,2,20575000,0,1490,1,4,1
22,Axio,3,0,5,2,10295000,117954,1490,11,4,0
20,Alto,3,1,2,4,4000000,68500,800,11,6,0
17,Axia,3,0,2,4,5600000,71915,998,10,4,0
20,Hustler,3,0,2,4,5750000,140000,650,11,4,0
21,Indigo,3,1,5,4,3500000,75000,1200,10,4,1
8,Range Rover Evoque,0,0,4,2,57500000,0,1500,1,4,1
22,Land Cruiser Prado,3,0,4,4,39500000,81000,2800,11,12,1
12,EQB,3,0,4,1,34000000,7000,0,2,4,1
3,Taft,2,0,2,4,8490000,3200,650,1,4,1
3,Taft,0,0,2,4,8490000,10,650,1,4,1
22,Roomy,2,0,5,4,10500000,21000,1000,3,6,1
18,3008,3,0,4,4,8500000,219000,1598,15,4,1
22,Raize,0,2,4,4,13750000,0,1200,1,4,1
5,Vezel,3,0,4,4,10500000,105000,1490,11,6,0
22,Vitz,3,0,2,4,6575000,118000,1000,11,4,1
22,Yaris Cross,2,0,4,2,15675000,14200,1500,3,4,0
5,Civic,3,0,5,4,15950000,60000,1000,6,4,1
3,Mira,0,0,2,4,6885000,0,650,1,4,1
12,CLA 200,3,0,5,4,25000000,84000,1000,7,4,0
1,318i,3,0,5,4,22000000,53000,1991,9,4,0
5,Vezel,3,0,6,2,9125000,124000,1500,12,4,0
22,Roomy,2,0,2,4,9800000,39400,1000,4,4,1
15,Sunny,3,0,2,4,4550000,140000,1500,21,12,0
15,Sunny,3,0,5,4,4050000,150000,1500,27,6,1
5,Vezel,0,0,2,4,20250000,0,1500,1,4,1
5,CRV,3,0,4,2,22000000,35000,1990,4,4,1
22,Yaris Cross,2,0,5,2,16500000,14915,1490,3,6,1
22,Premio,3,0,5,4,11500000,110750,1490,13,6,0
22,Roomy,2,0,2,4,9675000,5000,1000,2,4,1
22,Axio,3,0,5,2,15250000,9100,1490,4,4,1
12,C180,3,0,5,4,11800000,109000,1800,14,4,0
22,Aqua,2,0,2,2,12150000,18500,1490,3,4,1
0,Q3,3,0,2,4,13500000,47700,2000,13,4,0
22,Yaris,3,0,2,4,9150000,16500,990,3,4,1
20,Wagon R FX,3,0,2,4,6275000,85000,650,9,4,1
22,Taisor,0,0,2,4,10700000,0,1000,2,4,1
5,Accord,3,0,5,4,4450000,192600,1800,25,4,0
20,Fronx,0,0,2,4,11000000,0,1000,1,4,1
20,Wagon R FX,3,0,2,2,6000000,119000,650,9,4,1
12,C350,3,0,5,2,21800000,135000,2000,10,4,1
15,Dayz,3,0,2,4,5850000,107600,2000,10,4,0
5,Fit,3,0,2,4,7490000,92000,1499,13,4,1
22,Roomy,2,0,2,4,8800000,40000,1000,3,4,1
22,Roomy,2,0,2,4,9800000,25000,1000,3,4,1
22,Yaris,0,0,2,4,9500000,0,990,1,4,1
20,Alto,3,1,2,4,3675000,96000,800,11,12,1
3,Mira,0,0,2,4,6375000,0,660,1,4,1
14,Montero,3,0,4,4,12850000,120000,3500,24,18,1
4,Raptor Ranger,0,0,4,4,35500000,0,3000,1,6,1
4,Raptor Ranger,3,0,4,4,33000000,18000,3000,1,4,0
22,Hilux,0,0,4,0,28950000,0,2800,0,6,1
20,Spacia,0,0,2,2,9975000,0,660,1,4,1
20,Wagon R,2,0,2,4,7250000,8000,660,2,6,1
12,C200,3,3,5,4,38500000,5000,1500,3,4,1
20,Alto,3,1,2,4,3775000,50000,800,11,6,1
15,Tekna,0,0,4,4,9790000,0,1000,1,4,1
22,IST,3,0,2,4,4000000,214999,1500,22,4,0
22,Land Cruiser Prado,2,0,4,4,52850000,15500,2700,3,4,1
22,Land Cruiser Prado,3,0,6,4,41000000,147013,2690,9,4,0
12,C180,3,0,5,4,21000000,117175,1590,10,4,0
22,Voxy,3,0,3,2,30500000,0,1800,1,4,1
22,Aqua,3,0,2,2,8700000,78000,1500,11,4,1
5,Civic,3,0,2,4,12500000,73000,1000,8,14,1
22,CHR,2,0,4,4,17800000,18994,1290,3,6,1
22,Passo,3,0,2,4,4700000,187000,996,19,5,0
4,Ranger,3,3,4,0,17000000,176000,3200,8,6,1
22,Yaris,2,0,2,4,9575000,18000,1000,3,4,1
3,Terios,3,0,4,4,8190000,120000,1500,14,4,0
22,Corolla,3,0,5,4,6675000,142000,1590,18,10,1
5,Vezel,0,0,2,2,20200000,0,1500,1,4,1
22,Hilux,3,3,4,0,16850000,183000,3000,10,4,1
22,Axio,3,0,5,4,7250000,220000,1500,19,1,0
15,X-Trail,3,0,4,4,10500000,190,1999,10,4,1
20,Alto,3,1,2,4,3175000,104000,800,15,10,1
22,Yaris,2,0,2,4,9675000,32000,1000,1,4,1
16,800,3,1,2,4,2080000,80999,800,22,6,0
22,Hilux,0,0,4,0,29800000,0,2800,0,4,1
12,GLB,2,0,4,4,35000000,9000,1330,2,6,1
20,Wagon R,2,0,2,4,7250000,8000,650,2,6,1
22,Roomy,2,0,2,4,9675000,21000,990,5,6,1
14,Outlander,3,0,4,4,15400000,152676,2000,11,6,1
0,Q7,3,0,4,4,35000000,82000,2000,8,4,0
12,GLB,2,0,4,4,39000000,1600,1330,1,6,1
12,GLB,2,0,4,4,35000000,8000,1330,2,6,1
12,C200,2,0,6,4,24000000,72598,1500,7,4,1
20,Wagon R,3,0,2,4,5400000,195000,650,12,6,0
0,A3,2,3,5,4,18200000,14000,1000,3,4,1
20,Wagon R,2,0,2,4,7500000,4000,650,2,6,1
0,e-tron,0,3,5,1,95000000,500,0,2,4,1
2,Glory,3,1,6,0,4400000,169000,1300,10,4,1
22,Harrier,0,0,4,2,47000000,0,2500,1,4,1
22,Corolla,3,0,4,4,4595000,173043,1500,29,4,1
22,Hilux,0,0,4,0,26500000,0,2790,1,4,1
22,Hilux,0,0,4,0,26500000,0,2790,1,4,1
22,Corolla,3,0,4,4,12800000,30000,1600,12,4,0
23,Golf,2,0,2,4,15000000,8500,1000,3,4,1
19,KWID,3,1,2,4,3800000,89000,800,8,6,1
22,Roomy,2,0,6,4,9600000,29000,1000,4,4,1
16,Wrangler,3,0,4,0,29900000,63800,2800,10,4,1
1,520d,3,0,5,0,16500000,155000,2000,14,4,0
19,KWID,3,1,2,4,3200000,119103,800,8,4,0
11,3,2,0,2,4,16900000,18000,1500,3,4,1
20,Spacia,3,0,2,2,5690000,93000,650,10,4,0
6,Venue,0,0,4,4,12500000,0,1000,1,4,1
0,Q7,3,0,4,4,29500000,101000,2000,10,4,1
16,KUV 100,3,1,4,4,5800000,28528,1198,5,4,0
22,Aqua,3,0,2,2,8500000,128000,1500,11,9,1
20,Alto,3,1,2,4,3400000,228700,800,15,10,1
3,Rocky,1,0,4,4,11600000,10000,1000,1,4,1
1,i3,3,0,2,1,9500000,48550,0,9,4,1
20,Alto,3,1,2,4,3625000,82000,800,11,6,1
22,Raize,1,0,4,4,10600000,5000,1000,1,4,1
3,Move,3,0,2,4,5790000,78000,658,10,6,0
22,Raize,1,0,4,4,12600000,5000,1200,1,4,1
20,Hustler,3,0,2,2,5850000,134000,660,9,6,0
12,C200,3,0,5,4,25900000,44000,1497,7,4,1
22,Raize,1,0,4,4,10200000,10000,1000,2,4,1
22,Raize,1,0,4,4,12000000,5000,1200,1,4,1
22,Axio,3,0,5,2,11200000,127000,1500,10,4,1
1,iX3,3,0,4,1,49975000,18500,0,3,4,1
22,Raize,1,0,4,2,12800000,15000,1200,2,4,1
22,Land Cruiser Prado,3,0,4,4,34950000,169852,2700,11,6,1
14,Outlander,3,0,4,2,12175000,112000,2000,11,4,1
22,Corolla,1,0,5,4,16500000,7000,1500,2,4,1
0,A3,1,0,2,4,16000000,10000,1000,2,4,1
22,Aqua,3,0,2,2,7400000,153500,1496,12,4,0
17,Axia,3,0,2,4,5695000,105350,998,10,4,1
8,Discovery,3,3,4,0,33000000,105000,3000,11,4,1
5,Civic,3,0,2,4,11900000,57000,1000,8,4,1
22,Premio,3,0,5,4,8675000,146038,1490,19,6,1
20,Alto,1,0,2,4,6250000,2000,660,2,4,1
5,Grace,3,0,5,2,9450000,143700,1500,11,6,0
20,Alto,1,0,2,2,6600000,1000,660,2,4,1
20,Alto,1,0,2,4,6350000,12000,660,2,4,1
7,Rio,3,1,5,4,2800000,150000,1300,25,4,0
22,Vitz,3,0,4,4,7570000,53200,990,9,4,0
22,Aqua,3,0,2,2,7000000,100800,1500,13,11,1
22,Raize,0,0,2,2,14500000,0,1200,1,4,1
15,ROOX HIGHWAY STAR X,2,0,2,2,7425000,20773,660,3,4,0
22,Roomy,2,0,3,4,10350000,8600,660,4,4,0
17,Kelisa,3,0,2,4,3375000,134000,1000,22,4,0
20,Wagon R,0,0,2,4,8725000,0,660,1,4,1
15,Clipper,2,3,2,4,6950000,25000,660,3,4,1
22,Hilux,3,0,4,0,24700000,2500,2800,1,4,1
20,Wagon R,3,0,2,4,5980000,100000,650,9,12,0
20,Alto,3,1,2,4,3800000,135000,800,11,9,0
1,X5,3,0,5,4,18500000,10000,3000,15,4,0
22,Raize,0,0,4,4,11990000,17,1000,1,4,1
20,A-Star,3,0,2,4,4200000,100000,1000,15,9,0
11,Familia,3,0,5,4,2950000,255025,1300,27,4,1
20,Escudo,3,0,4,4,5250000,220000,2000,24,4,1
13,Almaz,3,0,4,4,13000000,20000,1490,4,4,0
6,Venue,0,0,4,4,12825000,0,1000,1,4,0
18,3008,3,0,4,4,15000000,35000,1200,8,4,1
22,Land Cruiser Prado,2,0,4,0,74900000,3900,2800,2,4,1
20,Zen,3,1,2,4,1060000,247910,993,23,12,1
14,Montero,3,0,4,0,12000000,426616,2500,14,4,1
22,Aqua,3,0,2,2,6800000,198512,1490,14,4,0
20,Swift,3,0,2,4,6200000,93000,1400,15,4,0
22,Raize,0,0,4,4,14500000,0,1200,1,4,1
13,Panda,3,1,2,4,2550000,120500,1300,14,4,0
5,City,0,0,5,4,13790000,0,1000,1,4,1
22,Land Cruiser Prado,3,0,4,0,12950000,225000,3000,28,4,1
5,CRV,0,0,4,4,25800000,12,1500,1,6,1
3,Mira,2,0,2,4,6950000,2200,660,2,6,1
3,Terios,3,0,4,4,6200000,180000,1500,18,6,0
5,N-Box,2,0,2,4,8990000,21240,650,3,4,1
3,Taft,0,0,2,4,8450000,0,650,1,6,1
22,Urban Cruiser,0,0,4,2,16990000,27,1500,1,4,1
22,Vitz,3,0,2,4,5500000,72000,1000,19,4,1
12,E350,3,0,5,2,27000000,64000,1999,9,4,0
4,Raptor Ranger,0,0,4,0,33800000,0,2000,1,4,0
17,Viva Elite,3,0,2,4,4425000,92000,1000,15,4,0
15,Dayz,3,0,2,4,5690000,105415,650,11,4,0
22,Pixis,3,0,2,4,5390000,82014,650,11,4,0
15,Qashqai,3,0,4,4,12500000,70000,1200,8,4,1
20,Celerio,3,0,2,4,5275000,87570,996,11,4,1
13,Tivoli,3,0,4,4,6990000,94214,1597,10,4,0
5,Fit,3,0,2,2,7490000,172108,1490,12,4,1
20,Swift,3,0,2,4,7975000,78944,1000,9,4,1
22,Aqua,3,0,2,2,7890000,78636,1490,12,4,1
22,Aqua,3,0,2,2,7990000,100478,1490,12,4,1
22,Yaris Cross,0,0,4,2,16350000,70,1500,1,6,1
22,Yaris,1,0,4,4,9000000,9,1000,2,6,1
22,Roomy,2,0,2,4,11100000,19000,1000,3,10,1
7,Other Model,0,0,2,4,12500000,0,1000,1,4,1
22,Roomy,2,0,2,4,10600000,12000,1000,3,10,1
22,Yaris,1,0,4,4,9300000,306,1000,1,6,1
7,Other Model,0,0,2,4,12500000,0,1000,1,4,1
22,Aqua,3,0,2,4,7350000,162000,1500,13,4,1
22,Roomy,2,0,2,4,10900000,5000,1000,2,10,1
22,Roomy,2,0,2,4,10650000,18000,1000,3,10,1
20,Wagon R Stingray,3,0,2,2,7095000,72676,650,8,4,0
20,Wagon R FZ,3,0,2,2,5750000,119603,650,12,4,1
15,Dayz,3,0,2,4,5790000,84071,650,10,4,0
3,Terios,3,0,4,4,8750000,146719,1495,13,4,0
22,Axio,3,0,5,4,7790000,170540,1490,15,4,0
2,Glory,3,0,4,4,7600000,68718,1498,5,4,1
1,520d,3,0,5,4,17900000,78150,1995,14,4,0
22,Roomy,3,0,2,4,8490000,131400,990,9,4,0
20,Wagon R FX,3,0,2,2,6000000,35565,650,10,5,0
22,Axio,3,0,5,4,8900000,81000,1500,14,4,1
20,Alto,3,1,2,4,3995000,58000,800,11,4,1
12,GLB,2,0,4,4,39900000,9004,1330,2,4,1
15,Dayz,2,0,2,4,7900000,2474,660,2,4,1
0,A3,3,0,5,4,15800000,54000,1000,8,4,1
22,Taisor,0,0,4,4,11350000,0,1000,2,6,1
15,Tekna,0,0,2,4,9875000,0,1000,1,4,1
5,CRV,3,0,4,4,16700000,100000,1500,8,4,0
0,Q3,2,0,4,4,30750000,5000,1500,3,4,1
12,C200,3,0,5,4,23750000,60000,1500,7,4,1
23,Polo,2,0,2,4,12000000,12000,1000,3,4,0
22,Taisor,0,0,4,4,11350000,0,1000,1,6,1
5,Fit,3,0,4,4,6500000,43000,1330,16,4,1
14,Eclipse Cross,3,0,4,4,13990000,120056,1499,8,4,0
20,Wagon R,2,0,2,4,7500000,6000,650,3,6,1
22,Land Cruiser Prado,3,0,4,4,37500000,71000,2700,9,4,1
20,Swift,3,0,2,4,8200000,92000,1000,9,4,1
12,C200,3,0,5,4,24950000,58000,1500,7,4,1
22,Land Cruiser Prado,2,0,4,4,56800000,8000,2700,2,4,1
22,Avanza,3,1,2,4,6700000,102000,1300,15,4,1
22,Taisor,0,0,2,4,11350000,0,1000,1,6,1
22,Taisor,0,0,4,4,11350000,0,1000,1,6,1
22,Aqua,3,0,2,4,7500000,170000,1500,13,6,1
22,Land Cruiser Prado,0,3,4,4,58000000,0,2800,2,4,1
12,C200,3,0,5,4,25000000,21000,1497,7,4,1
22,Land Cruiser Prado,3,0,4,0,49000000,92500,2800,8,4,1
8,Discovery,3,0,4,0,18500000,160000,3000,15,4,1
20,A-Star,3,0,2,4,3850000,90000,1000,15,4,0
22,Premio,3,0,5,4,10250000,150000,1500,16,5,0
22,Land Cruiser Prado,3,0,4,4,28300000,175000,2800,14,6,0
20,Spacia,2,0,2,2,8590000,23075,650,3,4,1
20,Alto,3,1,2,4,2800000,215000,1000,27,4,1
5,Civic,3,0,4,4,11000000,109000,1000,9,4,0
22,Harrier,0,0,6,2,43500000,0,2500,3,4,1
9,LBX,2,0,4,2,23900000,12000,1500,2,4,1
13,Panda,3,1,2,4,3200000,71304,1000,11,4,0
16,Other Model,3,1,4,0,3500000,176000,2700,18,4,1
20,Alto,3,1,2,4,4100000,128450,796,8,4,0
0,Q2,3,0,4,4,12250000,80000,1000,8,4,1
22,Land Cruiser Prado,3,0,4,4,33900000,150000,2700,11,4,1
5,Vezel,3,0,4,2,11500000,147793,1500,10,6,0
15,Dayz,2,0,2,4,7190000,2800,660,2,4,1
22,Corolla,2,0,4,2,26750000,12000,1800,3,4,1
22,Land Cruiser Prado,2,0,4,4,60000000,8000,2700,2,4,1
7,Other Model,0,0,6,4,12490000,0,1000,1,4,1
3,Mira,2,0,2,4,6300000,3000,660,2,4,1
5,Vezel,0,0,4,4,18850000,150,1500,1,4,1
22,Axio,3,0,4,4,7300000,149000,1500,19,7,0
22,Yaris,0,0,2,2,18750000,0,1500,1,4,1
8,Defender,2,0,4,4,79500000,10000,2000,2,4,1
5,Vezel,0,0,2,2,20250000,0,1500,1,4,1
22,Land Cruiser Prado,3,0,4,4,37000000,88329,2700,11,6,0
8,Range Rover Sport,3,0,4,4,29800000,65000,5000,15,4,1
1,523i,2,0,5,4,59500000,4000,2000,3,4,1
22,Yaris,0,0,2,2,18750000,0,1500,1,4,1
3,Taft,0,0,2,4,8600000,0,660,1,4,1
3,Taft,0,0,2,4,8500000,0,660,2,4,1
0,Q3,2,0,4,4,34500000,10000,1500,3,4,1
22,Yaris Cross,2,0,4,4,17500000,7000,1500,2,4,1
22,Axio,3,0,5,2,13500000,125000,1500,7,10,0
15,Qashqai,3,0,2,4,12500000,38000,1200,8,4,1
17,Viva Elite,3,0,2,4,4550000,82787,1000,15,19,1
2,Glory,3,1,6,0,5500000,64000,1300,9,9,1
20,Wagon R FX,2,0,2,2,8500000,14000,660,1,4,1
22,CHR,3,0,4,4,12700000,117000,1500,9,18,0
22,Vios,2,0,5,4,4950000,220000,1500,23,4,1
15,Dayz,2,0,2,4,7500000,3000,650,3,4,1
20,Wagon R FX,3,0,2,4,6700000,94000,660,8,6,0
22,Yaris,1,0,4,4,8900000,820,1000,3,6,1
15,Sunny,3,0,5,4,4300000,260000,1600,20,4,1
22,Land Cruiser Prado,2,0,4,4,57500000,4000,2700,2,6,1
10,ZS,3,0,4,4,9250000,48000,1000,7,4,0
12,C200,1,0,5,2,33000000,3000,1500,2,4,1
22,Yaris Cross,2,0,4,2,16250000,12000,1500,3,4,1
1,520d,3,0,5,2,22950000,130000,3000,12,4,1
20,Maruti,3,1,2,4,1960000,100000,800,28,6,1
5,Fit,3,0,2,4,5850000,159000,1330,18,6,1
20,Maruti,3,1,2,4,2440000,80000,600,16,19,0
22,Wigo,3,0,2,4,6500000,66000,1000,9,4,0
5,Grace,3,0,5,2,9500000,143000,1500,11,4,0
0,A3,1,0,2,4,13500000,9000,1000,3,4,1
18,3008,3,3,4,4,14000000,79000,1500,7,9,1
6,Venue,0,0,4,4,11500000,0,1000,0,4,1
14,EK Custom,2,0,2,2,8250000,16800,660,3,4,1
22,Land Cruiser Prado,1,0,4,4,56000000,0,2700,0,4,1
22,Corolla,3,1,6,0,2975000,253000,2000,34,12,1
20,Alto,3,1,2,4,2700000,88000,800,11,10,1
3,Mira,0,0,2,4,6975000,0,650,2,9,1
20,Alto,3,1,2,4,2899999,200000,800,15,9,1
5,Vezel,0,0,4,4,18500000,0,1500,1,4,1
15,Roox,0,0,6,2,9100000,0,660,2,4,1
22,Roomy,0,0,3,4,11850000,0,996,1,6,1
15,Note,2,0,2,2,13475000,23500,1198,3,9,1
17,Viva Elite,3,0,2,4,4640000,104000,1000,15,4,1
3,Taft,0,0,2,4,8575000,0,660,1,12,1
20,Wagon R FX,1,0,2,2,7350000,3500,660,1,12,0
1,X1,2,0,4,4,30900000,5000,1500,1,4,1
22,Land Cruiser Sahara,0,0,4,4,95000000,50,3500,1,4,1
8,Discovery,3,0,4,0,37500000,52000,2000,7,4,1
13,Rexton,3,0,4,0,11890000,140000,1998,11,4,0
22,Vitz,3,0,2,4,7700000,106316,990,11,2,1
11,Flair,3,0,2,2,5650000,180000,660,11,6,0
22,Vitz,3,0,2,4,7800000,145000,1000,7,4,1
15,Magnite,3,3,2,4,7990000,900,1000,1,4,1
5,Vezel,3,0,4,2,8200000,140000,1500,12,4,0
15,Clipper,1,0,2,4,8590000,2000,650,2,4,0
7,Sportage,3,0,2,0,5750000,160999,1979,19,4,0
22,Yaris Cross,2,0,4,2,16700000,4500,1500,2,7,1
15,Almera,0,0,5,4,13200000,0,1000,1,7,1
3,Mira,2,0,2,4,6750000,1900,660,2,7,1
22,Yaris,1,0,4,4,9300000,10000,1000,2,6,1
20,Celerio,3,0,2,4,5650000,48000,1000,8,6,1
8,Range Rover,3,0,4,2,75500000,52000,2000,6,4,1
22,Premio,3,0,5,4,11300000,154000,1500,13,4,0
22,Vitz,3,0,2,4,4950000,145000,1000,21,10,0
0,A3,1,0,5,2,13500000,25000,1000,3,4,1
22,Raize,1,0,4,2,11000000,3000,1200,1,4,1
